FID,Station,Year,x,y,Open.Water,Developed.Open,Developed.Low,Developed.Mid,Developed.High,Barren,Deciduous,Coniferous,Mixed,Scrub,Grassland,Pasture,Cultivated.Crops,Woody.Wetlands,Herbaceus.Wetlands,road_density,camera,random,forest_edgedensity,stream_density,snow_depth
2918,7R179,2021,402458,4740385,0.001519402,0.051893408,0.014025245,0.002337541,0,0,0.614422627,0.04511454,0.032725573,0.014375877,0.00315568,0.170991117,0.034361851,0.014492754,0.000584385,1.520663301,Reconyx,0.179458736,71.60666978,0.761828403,158.1766667
2919,7R180A,2021,435606,4728459,0.000354442,0.044777883,0.001181474,0.000236295,0,0,0.502244802,0.135869565,0.146620983,0.002244802,0.002244802,0.137759924,0,0.0231569,0.003308129,1.259754996,Reconyx,0.204727936,50.40957782,0.734603604,236.022223
2920,7R180B,2021,436162,4727514,0.000118147,0.033908318,0.00094518,0.000118147,0,0,0.555174858,0.179347826,0.155836484,0.002481096,0.000236295,0.061791115,0,0.010042533,0,1.259941677,Reconyx,0.773342722,39.06742281,0.737011731,235.6244444
2921,7R181A,2021,441704,4728528,0,0.031427221,0.000827032,0.000236295,0,0,0.444116257,0.105033081,0.139413989,0.002244802,0.010042533,0.10739603,0.052221172,0.098653119,0.008388469,1.299670021,Reconyx,0.59111682,47.25897921,0.735184918,214.4541667
2922,7R181B,2021,441053,4727614,0.000708885,0.04028828,0.004489603,0.000827032,0,0,0.334593573,0.130316635,0.148747637,0.002953686,0.003898866,0.179347826,0.0393431,0.107986767,0.00649811,1.288228373,Bushnell,0.987126696,56.27756774,0.733910596,223.9283936
2923,7R184,2021,394189,4744957,0.099598299,0.042296786,0.021148393,0.003426276,0,0,0.276583176,0.009569943,0.013823251,0.01665879,0.001654064,0.186200378,0.327150284,0.001772212,0.000118147,1.5949643,Reconyx,0.470621924,53.32388154,0.797247195,145.1123464
2924,7R185A,2021,435110,4732087,0.002103787,0.041374474,0.00514259,0.002454418,0.000350631,0,0.478845255,0.080762038,0.127045348,0.008064516,0.005493221,0.132304815,0.086489014,0.026297335,0.003272557,1.27930665,Reconyx,0.710140705,55.90618669,0.734007359,241.2577778
2925,7R185B,2021,436337,4730848,0.00047259,0.0393431,0.007443289,0.003071834,0.00047259,0,0.424621928,0.14673913,0.18702741,0.004253308,0.002717391,0.125,0.028119093,0.02918242,0.001535917,1.274398307,Reconyx,0.514503127,48.36168872,0.733885318,240
2926,7R186A,2021,442099,4733899,0.001654064,0.037570888,0.002953686,0.001063327,0,0,0.496455577,0.072306238,0.111649338,0.002362949,0.002953686,0.251535917,0.008979206,0.009688091,0.000827032,1.358835697,Reconyx,0.02689614,51.55166982,0.736206755,210.0211111
2927,7R186B,2021,440805,4732425,0.000118147,0.040170132,0.003071834,0.00047259,0,0,0.498936673,0.019730624,0.068879962,0.001299622,0.00555293,0.306710775,0.037689036,0.016422495,0.00094518,1.323984282,Browning,0.529982234,59.11310649,0.73680016,205.8382759
2928,7R198,2021,399132,4743100,0.033672023,0.085066163,0.021384688,0.00508034,0.001181474,0.001063327,0.412689036,0.00555293,0.016895085,0.022093573,0.006734405,0.094163516,0.185373346,0.104206049,0.004844045,1.568496664,Reconyx,0.110379577,44.89603025,0.774852951,148.4044444
2929,7R201A,2021,467635,4739904,0.002454418,0.034244974,0.00116877,0.000584385,0.000116877,0,0.437353904,0.017648434,0.076086957,0.012622721,0.01659654,0.328424497,0.010051426,0.052010285,0.010635811,1.443979979,Bushnell,0.580186916,69.97039115,0.760352055,203.9855556
2930,7R201B,2021,465933,4742077,0,0.03915381,0.006545115,0.001753156,0,0,0.298387097,0.040205704,0.072697522,0.002921926,0.011687705,0.080878915,0.008532024,0.428821879,0.008415147,1.445933382,Bushnell,0.685770314,48.15334268,0.756382883,163.1666667
2931,7R202A,2021,471068,4741581,0.001181474,0.046550095,0.00094518,0.000118147,0,0,0.47223535,0.145557656,0.169187146,0.003071834,0.005316635,0.0393431,0.004253308,0.110704159,0.001535917,1.422000003,Bushnell,0.660720924,63.76023945,0.759727349,237.8716055
2932,7R202B,2021,470360,4740772,0.001535917,0.05741966,0.002362949,0.000236295,0,0,0.500118147,0.107159735,0.076677694,0.018785444,0.009333648,0.086247637,0.028000945,0.106687146,0.005434783,1.415406664,Browning,0.251232184,76.95337114,0.764707953,233.04
2933,7R203A,2021,474990,4741796,0.001503064,0.064284888,0.005087293,0.001965545,0.00011562,0,0.33969245,0.057694531,0.134466412,0.005318534,0.003121748,0.17181177,0.014915019,0.189848537,0.010174587,1.364297152,Reconyx,0.409903972,74.26677458,0.769586727,216.6055556
2934,7R203B,2021,475442,4740162,0.003662571,0.067225898,0.013114367,0.00460775,0.000354442,0,0.428638941,0.026819471,0.081521739,0.002008507,0.002835539,0.265949905,0.002126654,0.09168242,0.009451796,1.339540005,Reconyx,0.201408964,70.4552615,0.770750872,196.2622222
2935,7R206A,2021,467052,4745148,0,0.03473535,0.013705104,0.004253308,0,0,0.148511342,0.026346881,0.047022684,0.003189981,0.002008507,0.244092628,0.061082231,0.408199433,0.006852552,1.451269984,Bushnell,0.438302838,29.65500945,0.76068758,158.4925966
2936,7R206B,2021,468740,4745118,0,0.039697543,0.007088847,0.001654064,0,0,0.46573724,0.05647448,0.089673913,0.002953686,0.006734405,0.26110586,0.047022684,0.019730624,0.002126654,1.450009972,Reconyx,0.316488048,56.00189036,0.749541392,172.4152778
2937,7R207A,2021,472696,4743804,0.000462481,0.055613366,0.001503064,0.000231241,0,0,0.577407793,0.047057463,0.176089721,0.001040583,0.003352989,0.051104174,0,0.082437276,0.00369985,1.420966665,Reconyx,0.131328872,63.2828458,0.755080322,264.8355556
2938,7R207B,2021,472371,4744963,0.009583918,0.054464703,0.002571295,0.000233754,0.000116877,0,0.627629734,0.050023375,0.159303413,0.001636279,0.008882655,0.013207106,0,0.06685367,0.005493221,1.434811997,Reconyx,0.939551486,62.1006701,0.754933144,260.1319444
2939,7R208A,2021,475155,4742264,0.000236295,0.05647448,0.001890359,0.000827032,0.000118147,0,0.339673913,0.06852552,0.141776938,0.012878072,0.007088847,0.122991493,0.024338374,0.216327977,0.006852552,1.369781443,Reconyx,0.423001149,71.83364839,0.770193526,219.3166667
2940,7R208B,2021,475107,4746012,0.002953686,0.058246692,0.002953686,0.000590737,0,0,0.464319471,0.14721172,0.083412098,0.010396975,0.004253308,0.105387524,0,0.115548204,0.004725898,1.39714996,Reconyx,0.156873144,84.35727788,0.775721216,218.4481486
2941,7R209A,2021,468655,4747869,0.000118147,0.049858223,0.012523629,0.002008507,0,0,0.289579395,0.059428166,0.063327032,0.004844045,0.018785444,0.227197543,0.103497164,0.149574669,0.019258034,1.483015966,Reconyx,0.753693517,57.38027725,0.762238592,169.7722222
2942,7R209B,2021,466935,4749710,0.000354442,0.026346881,0.002008507,0.000590737,0.00047259,0,0.058010397,0.001181474,0.008979206,0.003308129,0.009097353,0.095344991,0.190217391,0.590382798,0.013705104,1.528563341,Reconyx,0.687686636,14.80781348,0.77373226,143.4095244
2943,7R210A,2021,470977,4748747,0.001285647,0.035530622,0.00315568,0.000818139,0,0,0.670523609,0.044062646,0.079476391,0.008648901,0.013207106,0.0957223,0.034244974,0.011921459,0.001402525,1.496171653,Reconyx,0.319091986,49.51690821,0.764021456,194.6416667
2944,7R210B,2021,471762,4747477,0.015949905,0.032963138,0.001890359,0.00047259,0,0,0.690335539,0.052339319,0.095344991,0.002835539,0.002599244,0.046077505,0.002835539,0.05600189,0.000354442,1.465209995,Reconyx,0.311003207,43.6357908,0.754884865,221.9211111
2945,7R214,2021,445106,4755005,0.003038803,0.060776064,0.013557737,0.006778869,0.004207574,0,0.125993455,0.025596073,0.030504909,0.003740065,0.001519402,0.368045816,0.179172511,0.174731183,0.002337541,1.70371002,Reconyx,0.284490098,41.72510519,0.708237454,164.4411111
2946,7R215,2021,448339,4756284,0.001299622,0.045723062,0.005434783,0.001417769,0.000118147,0,0.251535917,0.05600189,0.075141777,0.008624764,0.003544423,0.168478261,0.348534972,0.033553875,0.000590737,1.745328307,Browning,0.195195975,67.02898551,0.724825612,155.1555571
2947,7R226,2021,447474,4759888,0,0.044541588,0.009806238,0.003189981,0,0,0.388468809,0.029773157,0.055293006,0.018785444,0.013114367,0.195888469,0.230741966,0.008506616,0.001890359,1.803320026,Reconyx,0.962525547,61.51543793,0.73708715,137.3633333
2948,7R228,2021,447703,4760178,0,0.040051985,0.009215501,0.002126654,0,0,0.38102552,0.028355388,0.047258979,0.019376181,0.009688091,0.194116257,0.260751418,0.006143667,0.001890359,1.805420041,Reconyx,0.592040597,54.97794581,0.738773545,133.3611111
2949,7R229,2021,452672,4760157,0.000116877,0.044763908,0.019752221,0.006077606,0.001402525,0,0.188172043,0.026297335,0.074100047,0.025362319,0.00631136,0.268466573,0.309841047,0.029336138,0,1.793614984,Reconyx,0.988806021,60.8150226,0.735962063,144.2765425
2950,7R230,2021,457563,4760527,0,0.039933837,0.010042533,0.003071834,0.000118147,0,0.195061437,0.014532136,0.02729206,0.027646503,0.039461248,0.202504726,0.40229206,0.032844991,0.005198488,1.807726622,Reconyx,0.898022495,60.72778828,0.755870708,133.87
2951,7R24A,2021,444251,4679527,0.003898866,0.036507561,0.003308129,0.00094518,0.000236295,0.00047259,0.282726843,0.099007561,0.469399811,0.00047259,0.000118147,0.092627599,0,0.008034026,0.002244802,1.489457147,Reconyx,0.946315059,47.4952741,0.778439591,176.5361111
2952,7R24B,2021,444444,4677003,0.015241021,0.048322306,0.004253308,0.001063327,0,0.002953686,0.273393195,0.11944707,0.400047259,0.000708885,0.00047259,0.119092628,0,0.011814745,0.003189981,1.504400015,Reconyx,0.255594079,59.3100189,0.758001353,185.0766667
2953,7R25A,2021,448280,4678200,0,0.043714556,0.008152174,0.000354442,0,0.000590737,0.320297732,0.03379017,0.256970699,0.00047259,0.000590737,0.333766541,0,0.001299622,0,1.442506631,Reconyx,0.488791721,60.17643352,0.777212075,165.7544444
2954,7R25B,2021,449070,4677312,0,0.037689036,0.00649811,0.000354442,0,0,0.372637051,0.041233459,0.358104915,0.001299622,0.00094518,0.179465974,0.001417769,0.000354442,0,1.419129968,Reconyx,0.558787062,41.62728418,0.772146126,157.3877778
2955,7R304A,2021,389798,4791566,0.038161626,0.052339319,0.019848771,0.008861059,0.007797732,0.000236295,0.571715501,0.070770321,0.034853497,0.012641777,0.004489603,0.080222117,0.006616257,0.088965028,0.002481096,2.003469961,Reconyx,0.213731536,83.80592313,0.733825644,167.3055556
2956,7R304B,2021,389063,4789561,0.052711547,0.075736325,0.03085554,0.004791959,0.000818139,0.000233754,0.342215989,0.107176251,0.051192146,0.003272557,0.002337541,0.099812997,0.034478728,0.192496494,0.001870033,2.08455495,Reconyx,0.210733944,92.25494779,0.73526299,139.1655556
2957,7R305A,2021,395502,4791727,0,0.02769986,0.012973352,0.004207574,0.000935016,0,0.05458158,0.004207574,0.004441328,0.00116877,0,0.288686302,0.25829827,0.3014259,0.041374474,2.235236724,Reconyx,0.445099425,18.66136824,0.739820222,157.6171718
2958,7R305B,2021,394516,4790184,0,0.032254253,0.032608696,0.019376181,0.004489603,0,0.074787335,0.000118147,0.009097353,0.000708885,0.008506616,0.25,0.150756144,0.38102552,0.036271267,2.329979897,Reconyx,0.638310818,25.20478891,0.739694348,140.5144444
2959,7R306A,2021,399291,4790710,0.009688091,0.05789225,0.023747637,0.006616257,0.000590737,0.000708885,0.25602552,0.052575614,0.039461248,0.0161862,0.007088847,0.247637051,0.0786862,0.193289225,0.009806238,2.429462773,Reconyx,0.073446437,72.73944549,0.71660621,170.6655556
2960,7R306B,2021,399451,4789508,0.011932892,0.060255198,0.032608696,0.007797732,0.00094518,0.000708885,0.210066163,0.032254253,0.048086011,0.022448015,0.00555293,0.180883743,0.070652174,0.308246692,0.007561437,2.572344201,Reconyx,0.897910009,67.2652804,0.704466718,162.5011111
2961,7R307A,2021,390793,4795435,0.000236295,0.060491493,0.02729206,0.00555293,0,0.000354442,0.311672968,0.014413989,0.040524575,0.007797732,0,0.240548204,0.072069943,0.203568053,0.015477316,1.838020035,Reconyx,0.442317118,83.96345306,0.717893916,191.1484819
2962,7R307B,2021,388549,4796520,0.004962193,0.07915879,0.051984877,0.026110586,0.012641777,0.000354442,0.316753308,0.007206994,0.018194707,0.013232514,0.000236295,0.140004726,0.111649338,0.206049149,0.011460302,1.743149996,Reconyx,0.176781817,70.57340895,0.703902185,183.3655556
2963,7R308A,2021,395172,4795631,0.007325142,0.062618147,0.017840265,0.002126654,0.000118147,0,0.339319471,0.026701323,0.030836484,0.012641777,0.000118147,0.241375236,0.10786862,0.134924386,0.0161862,1.943955004,Reconyx,0.274621708,72.34562067,0.751667649,201.3822222
2964,7R308B,2021,394023,4795378,0.002244802,0.060609641,0.014768431,0.001535917,0.000118147,0,0.247518904,0.007443289,0.008270321,0.004962193,0.000118147,0.289579395,0.151583176,0.192462193,0.018785444,1.952764307,Bushnell,0.608231362,60.53087587,0.738626391,194.1066667
2965,7R309A,2021,397919,4794230,0.009806238,0.054938563,0.021620983,0.005316635,0,0,0.248109641,0.074314745,0.02870983,0.020793951,0.000827032,0.187736295,0.194943289,0.146857278,0.00602552,2.010882889,Bushnell,0.662863388,82.97889099,0.748650769,195.32
2966,7R309B,2021,398523,4795095,0.00047259,0.056238185,0.024338374,0.005789225,0,0,0.224243856,0.049149338,0.021384688,0.019848771,0.000590737,0.257088847,0.142367675,0.194943289,0.003544423,1.978695035,Reconyx,0.895283061,79.74952741,0.751479532,201.2888889
2967,7R30A,2021,443472,4681699,0.000584385,0.044880785,0.002454418,0.000818139,0.000233754,0.000116877,0.305049088,0.061594203,0.369097709,0,0.000350631,0.186418887,0,0.025128565,0.003272557,1.472318312,Reconyx,0.335166557,52.55571139,0.781463138,146.9703687
2968,7R30B,2021,442935,4682878,0.000118147,0.04442344,0.002953686,0.000236295,0,0.00047259,0.323842155,0.065217391,0.370628544,0.001063327,0.000236295,0.157963138,0,0.025401701,0.007443289,1.442904268,Reconyx,0.412363298,49.7794581,0.783796385,155.4277778
2969,7R31A,2021,447760,4682508,0.000118147,0.037807183,0.005789225,0.000827032,0,0,0.310137051,0.062736295,0.315571834,0.000118147,0.001772212,0.219399811,0.019021739,0.025401701,0.001299622,1.441437193,Reconyx,0.678434119,49.34625079,0.780073136,156.3544444
2970,7R31B,2021,449532,4682778,0.004791959,0.040906966,0.006077606,0.001285647,0.000350631,0.001870033,0.29943899,0.045698925,0.353669939,0.002454418,0.004324451,0.203249182,0.000467508,0.034595605,0.000818139,1.450116714,Bushnell,0.212709275,59.72417017,0.787428031,151.6866667
2971,7R320A,2021,402838,4690222,0,0.053402647,0.015595463,0.001417769,0.000118147,0.002008507,0.424149338,0.030363894,0.22270794,0.011460302,0.000708885,0.188681474,0.028000945,0.019258034,0.002126654,1.299368,Reconyx,0.592275312,71.95179584,0.948350319,191.4857131
2972,7R320B,2021,400127,4690853,0,0.041824197,0.019376181,0.008979206,0.000827032,0,0.662807183,0.026228733,0.161862004,0.00460775,0.003426276,0.039461248,0.013114367,0.014650284,0.002835539,1.313417162,Reconyx,0.431742373,45.84120983,0.94727996,223.8511111
2973,7R339A,2021,423367,4709074,0.002953686,0.032608696,0.013823251,0.002481096,0,0.001181474,0.431828922,0.040879017,0.133979206,0.010751418,0.001535917,0.285326087,0.006616257,0.03426276,0.001772212,1.315196693,Reconyx,0.563642371,73.21203529,0.809110378,152.7777778
2974,7R339B,2021,423549,4707894,0.00508034,0.031545369,0.014059546,0.002008507,0,0.000590737,0.415051985,0.056710775,0.209593573,0.003426276,0.005671078,0.205458412,0.011696597,0.032844991,0.006261815,1.310640037,Reconyx,0.310354214,57.14398236,0.815590163,158.93
2975,7R342,2021,367258,4716969,0.222589792,0.026346881,0.036153119,0.008388469,0.000708885,0.008506616,0.331167297,0.003898866,0.065926276,0.068643667,0.008979206,0.116375236,0.098534972,0.002008507,0.001772212,1.569471657,Reconyx,0.547590516,58.04977946,1.163920879,102.5433333
2976,7R343,2021,370851,4718402,0.000236295,0.021148393,0.026228733,0.006143667,0,0,0.119565217,0,0.005907372,0.004489603,0,0.124409263,0.603379017,0.083884688,0.00460775,1.588296711,Browning,0.257368676,33.31758034,1.184908697,117.0966667
2977,7R344,2021,374222,4716793,0.000233754,0.017648434,0.028050491,0.004324451,0.000935016,0,0.243805517,0.010752688,0.089294063,0.012155213,0.000467508,0.149602618,0.433496961,0.008064516,0.00116877,1.74618285,Browning,0.307684687,46.82873617,1.197565198,127.16
2978,7R345,2021,367199,4720591,0,0.047218326,0.041608228,0.009700795,0.000701262,0.000116877,0.081930809,0,0.046984572,0.002571295,0,0.120500234,0.641304348,0.006895746,0.000467508,1.477377142,Reconyx,0.399000917,28.24528596,1.144300063,118.3876537
2979,7R346,2021,372146,4722655,0.000116877,0.044763908,0.02886863,0.003389434,0.000116877,0.00116877,0.168887331,0.002220664,0.061944834,0.009350164,0.001285647,0.242169238,0.435600748,0,0.000116877,1.472850005,Reconyx,0.964233913,53.29593268,1.16275754,125.8655556
2980,7R347,2021,374511,4721386,0.000118147,0.020557656,0.02173913,0.005316635,0.000354442,0.001654064,0.268903592,0.001417769,0.096053875,0.017958412,0.002481096,0.197542533,0.327268431,0.037334594,0.001299622,1.520893296,Reconyx,0.473843374,68.84057971,1.154584663,127.1086394
2981,7R348,2021,362129,4736493,0.00094518,0.017722117,0.019494329,0.002599244,0.000118147,0,0.207230624,0.004371456,0.03520794,0.016895085,0.000708885,0.227551985,0.430883743,0.035562382,0.000708885,1.498432841,Reconyx,0.886945617,51.51228733,0.967732151,85.37444444
2982,7R349,2021,365332,4739939,0,0.032490548,0.022093573,0.004017013,0.000118147,0,0.195415879,0.001299622,0.010278828,0.003780718,0,0.034380907,0.690217391,0.005907372,0,1.527160009,Reconyx,0.295892904,32.41178324,0.960458418,107.0791667
2983,7R350,2021,362030,4741008,0.000354442,0.028473535,0.043241966,0.009215501,0.000708885,0,0.100661626,0.007679584,0.013705104,0.0161862,0,0.164697543,0.603024575,0.01205104,0,1.644420008,Reconyx,0.380354493,28.19785759,0.92403543,64.10833333
2984,7R351,2021,365886,4739848,0,0.035326087,0.027410208,0.00460775,0.000118147,0,0.142722117,0.000236295,0.000354442,0.000354442,0,0.055647448,0.727551985,0.005671078,0,1.522241672,Reconyx,0.342971976,27.68588532,0.960736111,111.2569444
2985,7R352,2021,363363,4743222,0,0.043478261,0.046786389,0.010396975,0.00047259,0.002008507,0.047613422,0.00094518,0.002481096,0.000827032,0,0.255316635,0.561200378,0.026819471,0.001654064,1.679682016,Reconyx,0.410980662,21.38468809,0.927147756,69.29222222
2986,7R353,2021,365637,4745022,0.000236295,0.031545369,0.028000945,0.005434783,0.000118147,0,0.113775992,0.000708885,0.000236295,0.00555293,0,0.042296786,0.752717391,0.019021739,0.000354442,1.680480003,Reconyx,0.878940461,25.44108381,0.945495401,89.54333333
2987,7R42A,2021,445276,4686372,0.001285647,0.035764376,0.010051426,0.002337541,0.000584385,0.001051893,0.266012155,0.053880318,0.306802244,0.001285647,0.001285647,0.285413745,0.012388967,0.018115942,0.003740065,1.398309986,Bushnell,0.576868812,63.11360449,0.786363857,174.0988889
2988,7R42B,2021,445439,4688101,0.002337541,0.032491819,0.001402525,0.000701262,0.000116877,0.001753156,0.26028518,0.064516129,0.425198691,0.001051893,0.000467508,0.162809724,0.01344086,0.026998597,0.006428237,1.345110059,Bushnell,0.698438051,57.89309646,0.790666802,192.3322222
2989,7R43A,2021,449769,4687272,0.012287335,0.024929112,0.002599244,0.000354442,0.000118147,0.000118147,0.155718336,0.086247637,0.425567108,0.000708885,0.005198488,0.228379017,0,0.045959357,0.011814745,1.424081663,Bushnell,0.538020868,49.85822306,0.792181781,169.6477778
