Station,Year,x,y,Open.Water,Developed.Open,Developed.Low,Developed.Mid,Developed.High,Barren,Deciduous,Coniferous,Mixed,Scrub,Grassland,Pasture,Cultivated.Crops,Woody.Wetlands,Herbaceus.Wetlands,road_density,camera,random,forest_edgedensity,snow_depth,deer
8R661,2021,274501,4733034,0.003731696,0.046905999,0.013037317,0.003967879,0.000614077,0,0.182191781,0.008786018,0.035758148,0.004487482,0.002031176,0.1161077,0.578176665,0.003353803,0.00085026,1.539701319,Reconyx,0.671603548,44.21350968,83.59861111,NA
8R72A,2021,342804,4678719,0.000377893,0.04378838,0.012895607,0.001511573,0,0,0.608974965,0.007605102,0.151535191,0.003873406,0.00155881,0.152385451,0.010439301,0.003637222,0.0014171,2.016596683,Reconyx,0.79769429,59.67564163,138.1773148,NA
8R72B,2021,342864,4677218,9.38E-05,0.047898292,0.013370238,0.00150122,0.000140739,0,0.553809345,0.01219741,0.198630137,0.001595046,0.001782698,0.165181085,0.002204916,0.001407394,0.000187652,2.141082866,Reconyx,0.466328405,62.28498155,145.1634259,NA
8R73A,2021,346540,4678220,0.001141498,0.054221165,0.029536266,0.006801427,0.001093936,0.000523187,0.525850178,0.006135553,0.129274673,0.001902497,0.002901308,0.176361474,0.034815696,0.015410226,0.014030916,1.999084992,Reconyx,0.02659751,62.62386048,135.7691919,NA
8R73B,2021,345845,4676754,0.001086443,0.059565423,0.030042513,0.006943788,0.001322626,0.000755786,0.486773736,0.008597071,0.133726972,0.00099197,0.002598016,0.227869627,0.014785073,0.011006141,0.013934813,2.108931367,Reconyx,0.803047518,65.80066131,134.1462222,NA
8R74A,2021,350855,4679251,0.00075061,0.032886095,0.015152937,0.003096266,0.000562957,0.000703697,0.226121223,0.010133233,0.178926628,0.000703697,0.001407394,0.361512479,0.155376243,0.00872584,0.003940702,1.925209957,Reconyx,0.089653391,58.01588791,121.5328704,NA
8R74B,2021,352750,4679042,4.69E-05,0.035137925,0.018343029,0.003471571,0.000328392,0.001032089,0.234002627,0.01731094,0.158425596,0.001172828,0.001407394,0.448770876,0.077172077,0.003143179,0.000234566,1.874651415,Reconyx,0.463911388,55.24801401,132.7540404,NA
8R95A,2021,297566,4682874,0.001548133,0.041565022,0.005535748,0.003753049,0.000469131,4.69E-05,0.313708013,0.049634078,0.248920998,0.002533308,0.003049353,0.219834866,0.094060799,0.012619628,0.002720961,1.535324284,Browning,0.06127464,50.02502033,74.91018519,NA
8R95B,2021,299013,4682059,0.004109589,0.049220595,0.005810109,0.003778932,0.000472367,9.45E-05,0.282286254,0.050212565,0.238734058,0.003495513,0.003542749,0.259518186,0.088190836,0.006093529,0.004440246,1.518824384,Reconyx,0.404339171,55.25114155,77.38981481,NA
8R96A,2021,300989,4681917,0.004090369,0.04960761,0.00508918,0.001664685,0.00019025,0.000142687,0.296646849,0.06411415,0.26587396,0.003709869,0.005041617,0.247181926,0.039048751,0.01098692,0.006611177,1.527835337,Reconyx,0.908408727,64.30439952,77.55967078,NA
8R96B,2021,301844,4681034,0.006424185,0.043882853,0.003023146,0.000897496,4.72E-05,0.00014171,0.340009447,0.075389702,0.268587624,0.004015116,0.002739726,0.184837034,0.047472839,0.01596599,0.006565895,1.517559281,Browning,0.035106351,60.52590143,76.03232323,NA
8R99A,2021,332490,4682598,0.009400094,0.051913085,0.005101559,0.001322626,9.45E-05,0.00028342,0.390269249,0.042985357,0.354841757,0.003920642,0.003495513,0.123145961,0.005857345,0.004251299,0.003117619,1.790053137,Browning,0.135197306,58.38450638,119.4537778,NA
8R99B,2021,333898,4683165,0.009560048,0.038668252,0.005707491,0.002853746,0.000142687,0.000856124,0.398382878,0.055219976,0.349250892,0.003472057,0.00351962,0.111296076,0.009988109,0.0082283,0.002853746,1.797925711,Reconyx,0.617384459,45.3745541,130.0191919,NA
9R100A,2021,207614,4701880,0.000380499,0.037907253,0.003186683,0.001331748,0.000332937,0.000428062,0.492889417,0.066967895,0.162996433,0.001712247,0.00332937,0.157336504,0.03353151,0.035814507,0.001854935,1.305533571,Browning,0.752078233,59.7542608,173.5041667,NA
9R100B,2021,207691,4700733,0.000523187,0.040998811,0.003376932,0.00137931,0.000380499,0.000428062,0.438287753,0.058359096,0.136171225,0.001712247,0.003376932,0.204851367,0.030677765,0.071010702,0.008466112,1.285062143,Bushnell,0.3217464,69.56797463,170.3826667,NA
9R101A,2021,261928,4701357,0.004912612,0.038686821,0.002975909,0.00085026,0.00014171,4.72E-05,0.593386868,0.079357581,0.079452055,0.006093529,0.000661313,0.051865848,0.000755786,0.092725555,0.048086915,1.238873323,Bushnell,0.142551008,53.33018422,95.04533333,NA
9R101B,2021,260736,4701303,0.004034528,0.036967536,0.003471571,0.000703697,0,0,0.551745168,0.088665791,0.089650966,0.001782698,0.000234566,0.061268531,0.001454307,0.124132107,0.035888534,1.234837839,Bushnell,0.124914642,54.41921561,98.99305556,NA
9R102A,2021,264440,4700492,0.004613555,0.044423306,0.002425684,0.000713436,0.000142687,4.76E-05,0.557003567,0.114387634,0.089845422,0.009084423,0.001664685,0.072818074,0.02549346,0.053460166,0.023876338,1.281674679,Bushnell,0.269948982,58.15299247,109.4763285,NA
9R102B,2021,266722,4700039,0.005715635,0.038214454,0.00127539,0.000472367,4.72E-05,0,0.590269249,0.116343883,0.099905527,0.008360888,0.001322626,0.087907416,0.043174303,0.005337742,0.001653283,1.348925003,Browning,0.217463223,46.4021414,118.1368687,NA
9R104A,2021,239684,4714414,0.003778932,0.047283892,0.008030231,0.003212093,0.000661313,0.000472367,0.335947095,0.009447331,0.037222485,0.006849315,0.001889466,0.15918753,0.307038262,0.068162494,0.010817194,1.329249288,Bushnell,0.611669229,53.64509526,122.7173333,NA
9R104B,2021,239967,4713369,0.003852556,0.045279429,0.006183115,0.002711058,0.00019025,4.76E-05,0.314387634,0.01255648,0.035576694,0.005992866,0.002663496,0.162806183,0.339976219,0.055457788,0.012318668,1.330866663,Bushnell,0.34621177,53.04795878,118.225641,NA
9R115A,2021,204456,4706117,0.000472367,0.053424658,0.005243269,0.001039206,4.72E-05,0.000330657,0.462730279,0.089985829,0.248464809,0.000330657,0.000803023,0.133821445,0.001322626,0.00198394,0,1.350125023,Bushnell,0.853384678,54.85750276,185.2131313,NA
9R115B,2021,204279,4704992,0.000755786,0.050873878,0.005384979,0.001228153,4.72E-05,0,0.446008503,0.090363722,0.233585262,0.000614077,0.000472367,0.162399622,0.005479452,0.002456306,0.000330657,1.340404315,Bushnell,0.204404138,60.46291923,175.4777778,NA
9R116A,2021,207440,4705441,0.00127539,0.046717052,0.003023146,0.00085026,0.00014171,0,0.483656117,0.092631082,0.242985357,0.00212565,0.001511573,0.116721776,0.003117619,0.005148795,9.45E-05,1.366392684,Bushnell,0.117475314,58.24279641,194.9613333,NA
9R116B,2021,208699,4705308,0.00155881,0.04293812,0.003070383,0.001086443,0.00014171,0.003826169,0.491780822,0.075767596,0.204629192,0.002220123,0.002598016,0.14378838,0.018327822,0.007699575,0.00056684,1.364773589,Bushnell,0.13943807,58.68367186,192.6991453,NA
9R117A,2021,234542,4705734,0.000614077,0.047189419,0.004015116,0.001794993,0.00014171,0.001511573,0.459423713,0.060037789,0.117949929,0.005384979,0.001511573,0.247283892,0.044874823,0.007368918,0.000897496,1.253676432,Bushnell,0.065957921,50.88962368,140.3641414,NA
9R117B,2021,233958,4704095,9.38E-05,0.044473635,0.003190092,0.001313567,0.000140739,0.003471571,0.387408519,0.064317883,0.143788703,0.005957966,0.001032089,0.291002064,0.044004504,0.007646838,0.002158003,1.249390721,Bushnell,0.18395785,51.8859073,138.8777778,NA
9R118A,2021,238798,4704339,0.000609871,0.049305686,0.006520923,0.002533308,0.000281479,0.000187652,0.180990805,0.113764309,0.216363295,0.005488835,0.002814787,0.29123663,0.120379058,0.008632014,0.000891349,1.253184017,Bushnell,0.751459354,56.3270157,102.9472222,NA
9R118B,2021,237422,4705778,0.00113368,0.053566368,0.004204062,0.001747756,9.45E-05,0,0.283939537,0.059093056,0.120973075,0.005384979,0.000472367,0.2985829,0.151960321,0.017335853,0.001511573,1.26298001,Bushnell,0.627599494,58.27428751,114.4384259,NA
9R119A,2021,262530,4704967,0.00127539,0.052999528,0.002645253,0.00127539,9.45E-05,0,0.660179499,0.04322154,0.068445914,0.017524799,0.001086443,0.147472839,0.002881436,0.000755786,0.00014171,1.23784198,Bushnell,0.267389977,58.30577862,99.452,NA
9R119B,2021,261622,4703822,0.001369863,0.047850732,0.002314596,0.000897496,9.45E-05,0,0.67331129,0.046528106,0.071516297,0.012187057,0.000519603,0.111761927,0.002881436,0.022815305,0.005951819,1.226615684,Bushnell,0.825463062,60.77783026,100.5116162,NA
9R11A,2021,143405,4674533,0.014120848,0.055263652,0.039500844,0.011728279,0.001641959,0.000562957,0.399746669,0.023268906,0.110198912,0.003237005,0.001595046,0.297241509,0.03401201,0.007130794,0.00075061,1.875281259,Bushnell,0.930873184,70.10383437,115.4621212,NA
9R11B,2021,142719,4673618,0.222790392,0.060893226,0.042503284,0.013229499,0.000891349,0.000516044,0.30343404,0.011540627,0.087305311,0.002674048,0.000985175,0.218192907,0.023972603,0.009288797,0.001782698,1.857958764,Bushnell,0.485904501,59.15744042,99.9,NA
9R120A,2021,267866,4704909,0,0.034718942,0.004818139,0.001322626,0,0,0.529428436,0.053849787,0.13051488,0.011572981,0.00127539,0.092017005,0.097496457,0.038261691,0.004723666,1.405247833,Bushnell,0.674822146,49.59848843,74.91822222,NA
9R120B,2021,267091,4705980,0.00014171,0.047709022,0.008408125,0.004393009,0.00099197,0,0.522579121,0.069201701,0.152149268,0.01228153,0.002975909,0.080774681,0.049692962,0.043268777,0.005432215,1.381191224,Bushnell,0.667263815,55.04644938,80.37511111,NA
9R12A,2021,146589,4674877,0.000803023,0.125980161,0.02881436,0.01454889,0.004959849,0.001369863,0.348417572,0.023004251,0.142985357,0.004156826,0.001936703,0.260935286,0.040245631,0.001747756,9.45E-05,1.882913555,Bushnell,0.3210559,63.12391749,113.9048889,NA
9R12B,2021,147502,4673777,0.00042513,0.15621162,0.05635333,0.033915919,0.010911667,0.001322626,0.289088333,0.015493623,0.125224374,0.003023146,0.004676429,0.256117147,0.026216344,0.019886632,0.00113368,1.862261406,Bushnell,0.209620809,68.47740513,98.13822222,NA
9R133A,2021,205465,4709936,0.000234566,0.03401201,0.002439482,0.000516044,4.69E-05,0.000656784,0.47982736,0.086367048,0.249061738,0.003377744,0.001970351,0.106445862,0.033777444,0.000938262,0.000328392,1.387764001,Bushnell,0.787000357,43.72302496,188.3083333,NA
9R133B,2021,205805,4711249,0.003846876,0.038703321,0.00722462,0.001548133,9.38E-05,0.002674048,0.468052167,0.072949897,0.218615125,0.004597485,0.001970351,0.098752111,0.044755114,0.023268906,0.01294802,1.395457339,Bushnell,0.628457531,57.65622068,197.8263889,NA
9R134A,2021,208062,4709684,0.004015116,0.036513935,0.003164856,0.00042513,0,4.72E-05,0.573689183,0.060651866,0.210061408,0.016816249,0.002550779,0.074917336,0.008171941,0.008880491,9.45E-05,1.387723133,Bushnell,0.118773987,52.44843332,198.7439394,NA
9R134B,2021,210051,4709034,0.004832051,0.050759992,0.003893789,0.000938262,0.000187652,4.69E-05,0.472743479,0.061878401,0.180474761,0.010133233,0.002580221,0.136564083,0.060283355,0.013041847,0.001641959,1.384614408,Bushnell,0.376663589,64.69318822,174.2008889,NA
9R135A,2021,236161,4711020,0.000516044,0.032745356,0.004316007,0.001219741,0,0,0.595796585,0.015059111,0.046256333,0.011540627,0.001454307,0.178129105,0.093404016,0.018389942,0.001172828,1.292501263,Bushnell,0.501850476,52.7147057,152.705314,NA
9R135B,2021,235608,4709860,0.000187652,0.041799587,0.003237005,0.001876525,9.38E-05,0,0.51580972,0.020594858,0.051229124,0.007177707,0.00075061,0.256239445,0.084162132,0.016841809,0,1.275672887,Bushnell,0.434700557,46.42834803,150.5209402,NA
9R136A,2021,239385,4709928,0.006565895,0.052432688,0.008030231,0.00198394,0.00028342,0,0.327066604,0.043410487,0.075767596,0.002267359,0.002220123,0.174539443,0.260321209,0.04279641,0.002314596,1.303163322,Bushnell,0.786687824,68.99700835,115.4897778,NA
9R136B,2021,240965,4710891,0.007318446,0.05643648,0.007318446,0.00211109,0.000187652,0,0.284152749,0.055216739,0.079658473,0.006755489,0.00211109,0.158472509,0.271157816,0.061643836,0.007459186,1.324887323,Bushnell,0.896342382,69.29067367,108.210101,NA
9R137A,2021,263692,4708826,0.007982995,0.035474728,0.004534719,0.001511573,0.00028342,0.000188947,0.624893718,0.042465753,0.097213037,0.02867265,0.002361833,0.070571564,0.007179972,0.051393481,0.025271611,1.333518556,Bushnell,0.921799256,40.41883168,100.2811966,NA
9R137B,2021,263033,4710836,0.001369863,0.034860652,0.006802078,0.000803023,4.72E-05,0,0.603731696,0.045347189,0.121350968,0.005573925,0.00028342,0.078176665,0.039914974,0.048039679,0.01369863,1.35303669,Bushnell,0.180310028,40.08817509,102.5662037,NA
9R148A,2021,236650,4713116,0.000803023,0.037269721,0.004062352,0.001180916,9.45E-05,4.72E-05,0.534435522,0.019555975,0.053330184,0.010250354,0.0014171,0.161360416,0.142276807,0.032546056,0.001369863,1.303670661,Bushnell,0.927731267,57.51850102,150.5979798,NA
9R148B,2021,234035,4713676,0.002345656,0.03401201,0.003283918,0.000703697,9.38E-05,0,0.500375305,0.068821543,0.077641208,0.009523363,0.001548133,0.137830737,0.137924564,0.023831863,0.002064177,1.283286259,Bushnell,0.795074925,53.93444674,201.1625,NA
9R17A,2021,138703,4678617,0.075811597,0.075952336,0.030305874,0.009992494,0.001032089,0.000422218,0.405657722,0.018905986,0.137783824,0.0057234,0.001735785,0.223494089,0.005957966,0.006849315,0.000375305,1.855121277,Bushnell,0.976931541,65.2092325,135.349537,NA
9R17B,2021,138880,4679993,0.013983353,0.055315101,0.016551724,0.003091558,0.00019025,0.000428062,0.530796671,0.02568371,0.147300832,0.00627824,0.004042806,0.171985731,0.007562426,0.0160761,0.000713436,1.808918595,Bushnell,0.501490089,69.77407848,153.4628019,NA
9R18A,2021,142954,4679412,0.000328392,0.042034153,0.010273973,0.004128354,0.000703697,0.026458998,0.537952712,0.033730531,0.159363858,0.006286358,0.01806155,0.127744417,0.006943141,0.025333083,0.000656784,1.905649386,Bushnell,0.151166792,59.32945518,142.9188406,NA
9R18B,2021,143251,4677811,0.001219741,0.045318071,0.009851755,0.002720961,0.00075061,0.000469131,0.529602177,0.039594671,0.118643273,0.005254269,0.001923438,0.208951023,0.016794896,0.018108463,0.000797523,1.903400675,Bushnell,0.715255561,64.91211609,134.972,NA
9R19A,2021,145899,4679061,0.000328392,0.029226872,0.008303622,0.002017264,0.000140739,0.000703697,0.479592794,0.041142804,0.184650028,0.003471571,0.001595046,0.08519422,0.024254081,0.132201163,0.007177707,1.895661431,Bushnell,0.826807726,44.75511353,134.599537,NA
9R19B,2021,145607,4677382,0.001032089,0.043441546,0.011681366,0.002767874,0.000609871,0.000234566,0.505488835,0.056342653,0.19656596,0.003893789,0.001548133,0.140223306,0.019093639,0.015856634,0.001219741,1.900160721,Bushnell,0.055339899,50.85381873,133.9014493,NA
9R1A,2021,224968,4664554,0.002220123,0.02824752,0.004251299,0.000803023,4.72E-05,0.000236183,0.54251299,0.054747284,0.290080302,0.004345772,0.000330657,0.064903165,0.006754842,9.45E-05,0.00042513,1.345175631,Bushnell,0.95673923,38.49787435,115.7518519,NA
9R1B,2021,222731,4664434,0.002814787,0.038937887,0.012385063,0.002298743,0.000375305,0.000422218,0.381450554,0.063614187,0.275426909,0.006333271,0.002392569,0.172405705,0.025192344,0.014261588,0.001688872,1.325975323,Bushnell,0.444298915,54.52867955,90.26515152,NA
9R269A,2021,153762,4712385,0.001039206,0.046244686,0.019697685,0.005573925,0.00042513,0,0.268871044,0.006471422,0.136372225,0.002834199,0.004298536,0.064147378,0.372508266,0.067501181,0.004015116,1.287154291,Bushnell,0.753841247,57.95937648,139.6333333,NA
9R273A,2021,158234,4713643,0.00075061,0.051698255,0.016185025,0.006708576,0.00136048,9.38E-05,0.270829424,0.001313567,0.179911803,0.003846876,0.003002439,0.096312629,0.339416401,0.027678739,0.000891349,1.362305634,Bushnell,0.53685461,55.04472384,142.8703704,NA
9R274A,2021,160248,4712937,0.000844436,0.046443986,0.008444361,0.001829612,0.000422218,9.38E-05,0.367376619,0.008538187,0.247701257,0.010039407,0.004269094,0.128635767,0.151529368,0.023315819,0.000516044,1.384586445,Bushnell,0.568151632,62.41008319,157.3541667,NA
9R275A,2021,162160,4715991,0.001219741,0.059063614,0.020876337,0.006192531,0.000562957,0.000281479,0.229123663,0.004832051,0.126571589,0.003190092,0.001782698,0.071448677,0.455760931,0.014824545,0.004269094,1.334321275,Bushnell,0.289492486,51.22912366,132.6973333,NA
9R278A,2021,201460,4722258,0.003900119,0.091510107,0.014221165,0.00332937,0.000475624,0.004423306,0.442520809,0.086706302,0.175505351,0.010083234,0.005279429,0.123852556,0.010416171,0.025445898,0.002330559,1.569056662,Bushnell,0.661107883,87.32461356,215.5490741,NA
9R279A,2021,204074,4720657,0.002814787,0.042503284,0.004550572,0.000562957,0.000281479,0,0.330362169,0.091996622,0.162929255,0.007693751,0.002158003,0.249577782,0.086226309,0.01369863,0.004644399,1.504445306,Bushnell,0.520144306,65.33433415,223.4816425,NA
9R283A,2021,200583,4724034,0.002627135,0.089088009,0.01519985,0.003283918,0.000469131,0.00436292,0.534528054,0.042315631,0.180756239,0.008115969,0.00586414,0.088290486,0.009757928,0.014402327,0.000938262,1.660117522,Bushnell,0.47107164,74.31037718,228.2430556,NA
9R284A,2021,205129,4725473,0.007083881,0.057562394,0.0028617,0.000891349,0.000234566,0.000140739,0.391114656,0.042221805,0.130934509,0.002064177,0.000891349,0.28462188,0.022940514,0.05418465,0.00225183,1.614427492,Bushnell,0.859538441,67.63307687,202.6106481,NA
9R290A,2021,201615,4730053,0.003117619,0.059282003,0.008644308,0.000755786,9.45E-05,0,0.509636278,0.047850732,0.190552669,0.006140765,0.006140765,0.126783184,0.00155881,0.035710912,0.003731696,1.982840627,Bushnell,0.386197696,80.14485908,238.8693122,NA
9R291A,2021,204411,4728216,0.001735785,0.053152561,0.003002439,0.000281479,0.000187652,0,0.49413586,0.051182211,0.186667292,0.00361231,0.005441922,0.155376243,0.005535748,0.039453931,0.000234566,1.748972003,Bushnell,0.438900743,64.22405705,231.6616162,NA
9R296A,2021,228394,4735993,0.00150122,0.048977294,0.010133233,0.001548133,0.000234566,0,0.333880653,0.034574967,0.124835804,0.008538187,0.001079002,0.098845937,0.316335147,0.017029461,0.002486395,1.344149283,Bushnell,0.828914081,70.2132983,170.9017094,NA
9R297A,2021,228196,4740308,0.002692489,0.053613604,0.014596127,0.004251299,0.000897496,0,0.523948984,0.016485593,0.103117619,0.006613132,0.001464336,0.06976854,0.15564478,0.040009447,0.006896552,1.387573322,Bushnell,0.321014306,62.96646197,162.6731481,NA
9R298A,2021,222406,4743354,0.001079002,0.048695815,0.010555451,0.00075061,0.000187652,0,0.390457872,0.015575155,0.096500281,0.006943141,0.00136048,0.1083693,0.2947082,0.022752862,0.002064177,1.443835046,Bushnell,0.348778531,59.392006,172.5020202,NA
9R299A,2021,228184,4743253,0.000985175,0.040579846,0.007412272,0.002204916,0.000140739,4.69E-05,0.487286545,0.013135673,0.092043535,0.007365359,0.001032089,0.054982173,0.259241884,0.029602177,0.003940702,1.397544003,Bushnell,0.746813045,58.64139613,147.3833333,NA
9R2A,2021,228188,4663672,0.003852556,0.038715815,0.008894174,0.001284185,9.51E-05,9.51E-05,0.512627824,0.044661118,0.210558859,0.002663496,0.000760999,0.135077289,0.022259215,0.010321046,0.008133175,1.313976018,Browning,0.472115562,55.20412208,123.872,NA
9R2B,2021,225901,4663082,0.003659223,0.044989679,0.008069056,0.001032089,4.69E-05,0.000234566,0.464674423,0.037295928,0.237849503,0.002580221,0.000797523,0.181553762,0.007177707,0.006896228,0.003143179,1.281457143,Bushnell,0.213624817,57.31219116,115.3235556,NA
